GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A087WPL5	Dhx9	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		F
UniProtKB	A0A087WPL5	Dhx9	enables	GO:0003688	DNA replication origin binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		F
UniProtKB	A0A087WQQ7	2610044O15Rik8	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1891832|PANTHER:PTN004702374|UniProtKB:Q13105|UniProtKB:Q8N680	10090	GO_Central		F
UniProtKB	A0A087WQW2	Gm28363	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A087WR25	Gm28360	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A087WRJ1	2610044O15Rik8	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1891832|PANTHER:PTN004702374|UniProtKB:Q13105|UniProtKB:Q8N680	10090	GO_Central		F
UniProtKB	A0A087WRL6	Gm14325	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A087WRR7	Zfp383	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A087WS64	Gm7145	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1332234|MGI:MGI:1342540|MGI:MGI:1342542|MGI:MGI:3029290|PANTHER:PTN004702687|RGD:62063|UniProtKB:O42410|UniProtKB:P49711|UniProtKB:Q99684|UniProtKB:Q9GZX5|UniProtKB:Q9H5V7|UniProtKB:Q9UID6|UniProtKB:Q9UQR1	10090	GO_Central		F
UniProtKB	A0A087WSF1	Zfp383	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A087WSP5	Stat1	enables	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42224|ensembl:ENSP00000354394	10090	Ensembl		F
UniProtKB	A0A087WSP5	Stat1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42224|ensembl:ENSP00000354394	10090	Ensembl		F
UniProtKB	A0A0A0MQ69	Atf6b	enables	GO:0035497	cAMP response element binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029809	10090	InterPro		F
UniProtKB	A0A0A0MQ69	Atf6b	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99941|ensembl:ENSP00000364349	10090	Ensembl		F
UniProtKB	A0A0A0MQ91	Gm28230	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000439|FB:FBgn0003339|PANTHER:PTN002518650|UniProtKB:P09016|UniProtKB:P09017	10090	GO_Central		F
UniProtKB	A0A0A0MQE0	Pou2f1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0A0MQG4	Nr6a1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0A0MQM6	Pou2f1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0A0MQN6	Crx	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0A0MQN6	Crx	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43186|ensembl:ENSP00000221996	10090	Ensembl		F
UniProtKB	A0A0A6YVV5	Fubp3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96I24	10090	MGI		F
UniProtKB	A0A0A6YW42	Fubp3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96I24	10090	MGI		F
UniProtKB	A0A0A6YWE3	Plagl1	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9UM63	10090	MGI		F
UniProtKB	A0A0A6YWN6	Shox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0A6YWQ4	Nr5a2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0A6YWR5	Lhx4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0A6YX76	Fubp3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96I24	10090	MGI		F
UniProtKB	A0A0A6YY04	Nr5a2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0A6YY39	Fubp3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96I24	10090	MGI		F
UniProtKB	A0A0B4J1G5	Elf2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	10090	InterPro		F
UniProtKB	A0A0G2JDF2	Nr1h5	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000546|FB:FBgn0015240|MGI:MGI:104740|MGI:MGI:1352462|MGI:MGI:2444210|MGI:MGI:2449205|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:97857|MGI:MGI:97858|PANTHER:PTN001182089|RGD:61906|RGD:628831|UniProtKB:O75469|UniProtKB:P10276|UniProtKB:P20393|UniProtKB:P55055|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q14995|UniProtKB:Q96RI1|WB:WBGene00004786	10090	GO_Central		F
UniProtKB	A0A0G2JDF2	Nr1h5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0G2JDK0	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JDQ1	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JDT0	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JE18	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JEC2	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JEJ9	Nr1h5	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000546|FB:FBgn0015240|MGI:MGI:104740|MGI:MGI:1352462|MGI:MGI:2444210|MGI:MGI:2449205|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:97857|MGI:MGI:97858|PANTHER:PTN001182089|RGD:61906|RGD:628831|UniProtKB:O75469|UniProtKB:P10276|UniProtKB:P20393|UniProtKB:P55055|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q14995|UniProtKB:Q96RI1|WB:WBGene00004786	10090	GO_Central		F
UniProtKB	A0A0G2JEJ9	Nr1h5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0G2JES4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JET3	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JET9	A430033K04Rik	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A0G2JFI7	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JFL7	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JFS4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JFX1	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JFX2	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JG67	Nr1h5	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000546|FB:FBgn0015240|MGI:MGI:104740|MGI:MGI:1352462|MGI:MGI:2444210|MGI:MGI:2449205|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:97857|MGI:MGI:97858|PANTHER:PTN001182089|RGD:61906|RGD:628831|UniProtKB:O75469|UniProtKB:P10276|UniProtKB:P20393|UniProtKB:P55055|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q14995|UniProtKB:Q96RI1|WB:WBGene00004786	10090	GO_Central		F
UniProtKB	A0A0G2JG67	Nr1h5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0G2JGK3	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JGL3	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0G2JGZ6	Rorc	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0G2JGZ7	Nr1h5	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000546|FB:FBgn0015240|MGI:MGI:104740|MGI:MGI:1352462|MGI:MGI:2444210|MGI:MGI:2449205|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:97857|MGI:MGI:97858|PANTHER:PTN001182089|RGD:61906|RGD:628831|UniProtKB:O75469|UniProtKB:P10276|UniProtKB:P20393|UniProtKB:P55055|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q14995|UniProtKB:Q96RI1|WB:WBGene00004786	10090	GO_Central		F
UniProtKB	A0A0G2JGZ7	Nr1h5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0H2UH28	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0H2UKB6	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10090	InterPro		F
UniProtKB	A0A0J9YSF5	Zfp729b	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A0J9YTV5	Rbpj	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015350	10090	InterPro		F
UniProtKB	A0A0J9YU71	Zfp811	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	10090	GO_Central		F
UniProtKB	A0A0J9YUA4	Zfp799	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	10090	GO_Central		F
UniProtKB	A0A0J9YUH8	Zfp799	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	10090	GO_Central		F
UniProtKB	A0A0J9YVH3	AU041133	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A0N4SUK1	AW822073	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002388561|UniProtKB:O43812|UniProtKB:Q9UBX2	10090	GO_Central		F
UniProtKB	A0A0N4SUM5	Gm12845	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0002521|FB:FBgn0035997|MGI:MGI:99150|MGI:MGI:99187|PANTHER:PTN000360827|RGD:3982|SGD:S000000270|UniProtKB:O15391|UniProtKB:Q2V3L3	10090	GO_Central		F
UniProtKB	A0A0N4SUM5	Gm12845	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0002521|MGI:MGI:1277969|MGI:MGI:99150|MGI:MGI:99187|PANTHER:PTN000360827|SGD:S000002450	10090	GO_Central		F
UniProtKB	A0A0N4SUU9	Gm12845	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0002521|MGI:MGI:1277969|MGI:MGI:99150|MGI:MGI:99187|PANTHER:PTN000360827|SGD:S000002450	10090	GO_Central		F
UniProtKB	A0A0N4SUU9	Gm12845	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0002521|FB:FBgn0035997|MGI:MGI:99150|MGI:MGI:99187|PANTHER:PTN000360827|RGD:3982|SGD:S000000270|UniProtKB:O15391|UniProtKB:Q2V3L3	10090	GO_Central		F
UniProtKB	A0A0N4SV67	Pparg	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0N4SV92	Duxf3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000577|PANTHER:PTN000678674|UniProtKB:Q05925|WB:WBGene00000439	10090	GO_Central		F
UniProtKB	A0A0N4SVM4	Zfp180	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001226165|UniProtKB:P13682	10090	GO_Central		F
UniProtKB	A0A0N4SVY9	Foxm1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0N4SWA4	Foxj2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0N4SWD2	Foxm1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0R4J008	Hdac2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92769|ensembl:ENSP00000430432	10090	Ensembl		F
UniProtKB	A0A0R4J021	Gcm2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75603|ensembl:ENSP00000368805	10090	Ensembl		F
UniProtKB	A0A0R4J046	Cebpz	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03701|ensembl:ENSP00000234170	10090	Ensembl		F
UniProtKB	A0A0R4J049	Prmt5	enables	GO:0008327	methyl-CpG binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14744|ensembl:ENSP00000319169	10090	Ensembl		F
UniProtKB	A0A0R4J082	Creb3l1	enables	GO:0035497	cAMP response element binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029805	10090	InterPro		F
UniProtKB	A0A0R4J096	Rorc	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0R4J096	Rorc	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51449|ensembl:ENSP00000327025	10090	Ensembl		F
UniProtKB	A0A0R4J0C1	Dlx6	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0R4J0I0	Erf	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	10090	InterPro		F
UniProtKB	A0A0R4J0I0	Erf	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50548|ensembl:ENSP00000222329	10090	Ensembl		F
UniProtKB	A0A0R4J0I7	Lmx1b	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0R4J0Y5	Nfe2	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16621|ensembl:ENSP00000439120	10090	Ensembl		F
UniProtKB	A0A0R4J0Y6	Esr2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0R4J132	Mybl1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10243|ensembl:ENSP00000429633	10090	Ensembl		F
UniProtKB	A0A0R4J159	Mbd1	enables	GO:0008327	methyl-CpG binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UIS9|ensembl:ENSP00000468785	10090	Ensembl		F
UniProtKB	A0A0R4J159	Mbd1	enables	GO:0045322	unmethylated CpG binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UIS9|ensembl:ENSP00000468785	10090	Ensembl		F
UniProtKB	A0A0R4J161	Foxp4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0R4J170	Smarca4	enables	GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51532|ensembl:ENSP00000343896	10090	Ensembl		F
UniProtKB	A0A0R4J187	Xrcc6	enables	GO:0042162	telomeric DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006165	10090	InterPro		F
UniProtKB	A0A0R4J187	Xrcc6	enables	GO:0003691	double-stranded telomeric DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12956|ensembl:ENSP00000352257	10090	Ensembl		F
UniProtKB	A0A0R4J193	Hoxa4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0R4J1H9	Foxp1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0R4J1I5	Foxp4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10090	InterPro		F
UniProtKB	A0A0R4J1R8	Thra	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A0R4J1Z4	Pou2f1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A0R4J1Z4	Pou2f1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14859|ensembl:ENSP00000356840	10090	Ensembl		F
UniProtKB	A0A0R4J1Z4	Pou2f1	enables	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14859|ensembl:ENSP00000356840	10090	Ensembl		F
UniProtKB	A0A0R4J1Z4	Pou2f1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14859|ensembl:ENSP00000356840	10090	Ensembl		F
