GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0S2Z3C9	ETV6	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97360|ensembl:ENSMUSP00000079818	9606	Ensembl		F
UniProtKB	A0A0S2Z418	NR4A2	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003070|InterPro:IPR003073	9606	InterPro		F
UniProtKB	A0A0S2Z493	NEUROD1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60867|ensembl:ENSMUSP00000040364	9606	Ensembl		F
UniProtKB	A0A0S2Z4K5	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A0S2Z4N0	MEF2A	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60929|ensembl:ENSMUSP00000117496	9606	Ensembl		F
UniProtKB	A0A0S2Z4N0	MEF2A	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60929|ensembl:ENSMUSP00000117496	9606	Ensembl		F
UniProtKB	A0A0S2Z4N5	TP63	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88898|ensembl:ENSMUSP00000110965	9606	Ensembl		F
UniProtKB	A0A0S2Z4U5	USF1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35410|ensembl:ENSRNOP00000005811	9606	Ensembl		F
UniProtKB	A0A0S2Z595	FOSL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10158|ensembl:ENSRNOP00000027891	9606	Ensembl		F
UniProtKB	A0A0U1RQI7	KLF18	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:2544|RGD:621445|UniProtKB:A0A0G2K5M1|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9	9606	GO_Central		F
UniProtKB	A0A0U3FYV6	SOX2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	9606	Ensembl		F
UniProtKB	A0A0U4U3E8	SOX9	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029548	9606	InterPro		F
UniProtKB	A0A0U4YWA5	SOX9	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029548	9606	InterPro		F
UniProtKB	A0A127AXB2	SIX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032949	9606	InterPro		F
UniProtKB	A0A127AXF1	SIX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032949	9606	InterPro		F
UniProtKB	A0A127AXL1	SIX6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032947	9606	InterPro		F
UniProtKB	A0A140VKC4	MECP2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl		F
UniProtKB	A0A140VKG3	A0A140VKG3	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ESP5|ensembl:ENSMUSP00000153090	9606	Ensembl		F
UniProtKB	A0A140VKG3	A0A140VKG3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ESP5|ensembl:ENSMUSP00000153090	9606	Ensembl		F
UniProtKB	A0A1B0GVI7	A0A1B0GVI7	enables	GO:0004879	nuclear receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:105043|PANTHER:PTN004180845|RGD:2074|UniProtKB:A0A1D5P3U2|UniProtKB:E1C4K6|UniProtKB:P35869|ZFIN:ZDB-GENE-990714-16	9606	GO_Central		F
UniProtKB	A0A1B0GWH4	HSFX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.4.1	9606	NTNU_SB		F
UniProtKB	A0A1B3B2K2	SIX6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032947	9606	InterPro		F
UniProtKB	A0A1D8GZE1	PIK3R1	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003070	9606	InterPro		F
UniProtKB	A0A1L4FMK7	RORB	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003079	9606	InterPro		F
UniProtKB	A0A1W2PQ73	ERFL	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000097|FB:FBgn0000567|FB:FBgn0003118|MGI:MGI:107180|MGI:MGI:109336|MGI:MGI:1101781|MGI:MGI:1335079|MGI:MGI:1341168|MGI:MGI:1350926|MGI:MGI:95554|MGI:MGI:98282|MGI:MGI:99253|PANTHER:PTN000218930|RGD:628860|UniProtKB:P11308|UniProtKB:P14921|UniProtKB:P15036|UniProtKB:P19419|UniProtKB:P28324|UniProtKB:P32519|UniProtKB:P41161|UniProtKB:P41212|UniProtKB:P41970|UniProtKB:P43268|UniProtKB:P50549|UniProtKB:Q01892|UniProtKB:Q06546|UniProtKB:Q15723|UniProtKB:Q99607|UniProtKB:Q9NZC4|UniProtKB:Q9Y603	9606	GO_Central		F
UniProtKB	A0A1W2PRP0	FOXL3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000659|FB:FBgn0003430|MGI:MGI:1096329|MGI:MGI:1298228|MGI:MGI:1347463|MGI:MGI:1347466|MGI:MGI:1347476|MGI:MGI:1347481|MGI:MGI:1349428|MGI:MGI:95546|PANTHER:PTN000930906|PomBase:SPBC32H8.11|PomBase:SPBC4C3.12|RGD:2807|RGD:2808|RGD:621723|SGD:S000001393|UniProtKB:O00358|UniProtKB:O60548|UniProtKB:Q12948|UniProtKB:Q12951|UniProtKB:Q99958|UniProtKB:Q9UJU5|WB:WBGene00004013|ZFIN:ZDB-GENE-000616-15	9606	GO_Central		F
UniProtKB	A0A1Y0ZVZ1	SIX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032949	9606	InterPro		F
UniProtKB	A0A223PQI1	A0A223PQI1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032949	9606	InterPro		F
UniProtKB	A0A223ZRY6	VDR	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000324	9606	InterPro		F
UniProtKB	A0A2R8YF24	THRB	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	9606	InterPro		F
UniProtKB	A0A348FV98	ESR2	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	9606	InterPro		F
UniProtKB	A0A3G2C3P2	AR	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001103	9606	InterPro		F
UniProtKB	A0A3P3ZKM0	PPARG2D5	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A494C012	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A494C0D9	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A494C0S6	RORC	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003079	9606	InterPro		F
UniProtKB	A0A494C0T3	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A494C174	RORC	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003079	9606	InterPro		F
UniProtKB	A0A494C1F9	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003074|InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A499FIV4	PPARG	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003077	9606	InterPro		F
UniProtKB	A0A5K1VW50	VDR	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000324	9606	InterPro		F
UniProtKB	A0AVK6	E2F8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000255	ISM	PMID:19274049	InterPro:IPR003316|InterPro:IPR015633	9606	NTNU_SB		F
UniProtKB	A0AVK6	E2F8	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16179649		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	A0AVK6	E2F8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.3.2	9606	NTNU_SB		F
UniProtKB	A0AVK6	E2F8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011766|MGI:MGI:1289147|PANTHER:PTN000249624|UniProtKB:A0AVK6|UniProtKB:Q01094|UniProtKB:Q16254	9606	GO_Central		F
UniProtKB	A0PJ83	REST	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027757	9606	InterPro		F
UniProtKB	A0PJI2	SIX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032949	9606	InterPro		F
UniProtKB	A0PJY2	FEZF1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0VDQ9|ensembl:ENSMUSP00000031709	9606	Ensembl		F
UniProtKB	A2RU54	HMX2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000255	ISM	PMID:19274049	InterPro:IPR001356|InterPro:IPR009057	9606	NTNU_SB		F
UniProtKB	A2RU54	HMX2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.2	9606	NTNU_SB		F
