GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A096MJD5	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17049510	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJD5	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJD5	Pknox2	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJD9	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1890077|MGI:MGI:1890081|MGI:MGI:1891915|PANTHER:PTN002908599|RGD:620283|UniProtKB:O43524|UniProtKB:P98177|UniProtKB:Q12778|WB:WBGene00000912	10116	GO_Central		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10116	InterPro		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:23332764	RGD:1353756	10116	RGD		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:22972301	RGD:1353756	10116	RGD		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:11353388	RGD:1556902	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|MGI:MGI:101786|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:107201|MGI:MGI:1929518|MGI:MGI:1932535|PANTHER:PTN001803442|PomBase:SPAC6G10.12c|SGD:S000003592|UniProtKB:O60481|UniProtKB:Q14872|WB:WBGene00004335|WB:WBGene00006604	10116	GO_Central		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:11053430	RGD:1557273	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:18298960	RGD:1557273	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62521|ensembl:ENSMUSP00000085999	10116	Ensembl		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60481|ensembl:ENSP00000287538	10116	Ensembl		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60481|ensembl:ENSP00000287538	10116	Ensembl		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62521|ensembl:ENSMUSP00000085999	10116	Ensembl		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104717|MGI:MGI:1201409|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000006098|UniProtKB:O14770|UniProtKB:Q15583	10116	GO_Central		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17049510	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG99|ensembl:ENSMUSP00000035806	10116	Ensembl		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG99|ensembl:ENSMUSP00000035806	10116	Ensembl		F
UniProtKB	A0A096MJL8	Kdm5a	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:18270511	RGD:1313452	10116	RGD		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1890077|MGI:MGI:1890081|MGI:MGI:1891915|PANTHER:PTN002908599|RGD:620283|UniProtKB:O43524|UniProtKB:P98177|UniProtKB:Q12778|WB:WBGene00000912	10116	GO_Central		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10116	InterPro		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:11353388	RGD:1553155	10116	RGD		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:10102273	RGD:1319403	10116	RGD		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:17521387	RGD:1553155	10116	RGD		F
UniProtKB	A0A096MJN1	Foxo3	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:19933931	RGD:1553155	10116	RGD		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98361|MGI:MGI:98367|MGI:MGI:98368|PANTHER:PTN002909527|SGD:S000006269|UniProtKB:P35711|UniProtKB:P35712|UniProtKB:Q9UN79	10116	GO_Central		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029547	10116	InterPro		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:9524265	RGD:1320145	10116	RGD		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:9421502	RGD:1320145	10116	RGD		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:26525805	RGD:1320144	10116	RGD		F
UniProtKB	A0A096MJQ6	Sox13	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:9524265	RGD:1320145	10116	RGD		F
UniProtKB	A0A096MJU3	Pknox2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104717|MGI:MGI:1201409|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000006098|UniProtKB:O14770|UniProtKB:Q15583	10116	GO_Central		F
UniProtKB	A0A096MJU3	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17049510	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJU3	Pknox2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJU3	Pknox2	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:16847320	RGD:1623840	10116	RGD		F
UniProtKB	A0A096MJU6	Prdm1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000421213|UniProtKB:O75626	10116	GO_Central		F
UniProtKB	A0A096MJU6	Prdm1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:18845144	RGD:1323392	10116	RGD		F
UniProtKB	A0A096MJU6	Prdm1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:1851123	RGD:1323391	10116	RGD		F
UniProtKB	A0A096MJV3	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001222|MGI:MGI:1347058|MGI:MGI:3045337|MGI:MGI:96238|MGI:MGI:96239|PANTHER:PTN000001154|RGD:1310808|RGD:620913|SGD:S000005666|UniProtKB:P38529|UniProtKB:P38531|UniProtKB:Q00613|WB:WBGene00002004|ZFIN:ZDB-GENE-000616-16|ZFIN:ZDB-GENE-011128-1|ZFIN:ZDB-GENE-050306-18	10116	GO_Central		F
UniProtKB	A0A096MJV3	Hsf4	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96238|MGI:MGI:96239|PANTHER:PTN000001154|PomBase:SPAC2E12.02|PomBase:SPAC8C9.14|SGD:S000005666|UniProtKB:Q00613	10116	GO_Central		F
UniProtKB	A0A096MJV3	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:15308659		10116	RGD		F
UniProtKB	A0A096MJV3	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:18755693	RGD:1321925	10116	RGD		F
UniProtKB	A0A096MJV3	Hsf4	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:18755693	RGD:1321925	10116	RGD		F
UniProtKB	A0A096MJV4	Mxd4	contributes_to	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:8521822	RGD:1312920	10116	RGD		F
UniProtKB	A0A096MJY0	Chd2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:22569126	RGD:1616514	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99458|MGI:MGI:99532|PANTHER:PTN000235373|RGD:1359360|SGD:S000000386|SGD:S000006010|TAIR:locus:2041233|TAIR:locus:2121924|TAIR:locus:2177125|UniProtKB:Q02078|UniProtKB:Q38876|WB:WBGene00003182	10116	GO_Central		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104526|MGI:MGI:99458|MGI:MGI:99532|MGI:MGI:99533|PANTHER:PTN002278664|UniProtKB:Q02078|UniProtKB:Q02080	10116	GO_Central		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99458|PANTHER:PTN000235373|TAIR:locus:2043600|TAIR:locus:2052420|TAIR:locus:2137070|TAIR:locus:2146774|TAIR:locus:2152511|UniProtKB:F4KGH9|UniProtKB:P29381|UniProtKB:Q38876|UniProtKB:Q9S7Q7|UniProtKB:Q9S9U2|ZFIN:ZDB-GENE-980526-253|ZFIN:ZDB-GENE-990415-163|ZFIN:ZDB-GENE-990415-164	10116	GO_Central		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011656|MGI:MGI:99458|PANTHER:PTN000235373|UniProtKB:Q02078|UniProtKB:Q06413|UniProtKB:Q14814|ZFIN:ZDB-GENE-980526-253|ZFIN:ZDB-GENE-990415-163|ZFIN:ZDB-GENE-990415-164	10116	GO_Central		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104526|MGI:MGI:99458|MGI:MGI:99532|MGI:MGI:99533|PANTHER:PTN000235373|PomBase:SPBC19G7.06|UniProtKB:Q02078|UniProtKB:Q02080|UniProtKB:Q06413|UniProtKB:Q14814	10116	GO_Central		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:21610032	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:21556048	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17336904	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0003680	AT DNA binding	ECO:0000266	ISO	PMID:15486975	RGD:1349172	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:8668199	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:7760790	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:20181743	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:19477969	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:8035824	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:20399744	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:16140986	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:8455629	RGD:1349172	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:15890826	RGD:1621607	10116	RGD		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CFN5	10116	UniProt		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q06413	10116	UniProt		F
UniProtKB	A0A096MJY4	Mef2c	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CFN5	10116	UniProt		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFN5|ensembl:ENSMUSP00000143401	10116	Ensembl		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFN5|ensembl:ENSMUSP00000143401	10116	Ensembl		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0003680	AT DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q06413|ensembl:ENSP00000340874	10116	Ensembl		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFN5|ensembl:ENSMUSP00000143401	10116	Ensembl		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFN5|ensembl:ENSMUSP00000143401	10116	Ensembl		F
UniProtKB	A0A096MJZ6	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q06413|ensembl:ENSP00000340874	10116	Ensembl		F
UniProtKB	A0A096MJZ8	Kdm5a	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:18270511	RGD:1313452	10116	RGD		F
UniProtKB	A0A096MK01	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MK25	Mxd4	contributes_to	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:8521822	RGD:1312920	10116	RGD		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232	10116	InterPro		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001222|MGI:MGI:1347058|MGI:MGI:3045337|MGI:MGI:96238|MGI:MGI:96239|PANTHER:PTN000001154|RGD:1310808|RGD:620913|SGD:S000005666|UniProtKB:P38529|UniProtKB:P38531|UniProtKB:Q00613|WB:WBGene00002004|ZFIN:ZDB-GENE-000616-16|ZFIN:ZDB-GENE-011128-1|ZFIN:ZDB-GENE-050306-18	10116	GO_Central		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96238|MGI:MGI:96239|PANTHER:PTN000001154|PomBase:SPAC2E12.02|PomBase:SPAC8C9.14|SGD:S000005666|UniProtKB:Q00613	10116	GO_Central		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000314	IDA	PMID:15308659		10116	RGD		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:18755693	RGD:1321925	10116	RGD		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:18755693	RGD:1321925	10116	RGD		F
UniProtKB	A0A096MK39	Hsf4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0L1|ensembl:ENSMUSP00000048904	10116	Ensembl		F
UniProtKB	A0A096MK43	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MK88	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A096MKA6	Prdm16	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:17618855	RGD:1620785	10116	RGD		F
UniProtKB	A0A096MKA6	Prdm16	enables	GO:0043565	sequence-specific DNA binding	ECO:0000266	ISO	PMID:12816872	RGD:1353101	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000266	ISO	PMID:23575864	RGD:1557537	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AGH6|ensembl:ENSMUSP00000085260	10116	Ensembl		F
UniProtKB	A0A096MKI4	Mef2c	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		F
UniProtKB	A0A0A0MY11	E2f8	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0AVK6|ensembl:ENSP00000250024	10116	Ensembl		F
UniProtKB	A0A0A0MY11	E2f8	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0AVK6|ensembl:ENSP00000250024	10116	Ensembl		F
UniProtKB	A0A0G2JSI8	Ar	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10116	InterPro		F
UniProtKB	A0A0G2JSI8	Ar	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10275|ensembl:ENSP00000363822	10116	Ensembl		F
UniProtKB	A0A0G2JSI8	Ar	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19091|ensembl:ENSMUSP00000052648	10116	Ensembl		F
UniProtKB	A0A0G2JSK6	Dlx5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10116	InterPro		F
UniProtKB	A0A0G2JSK6	Dlx5	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70396|ensembl:ENSMUSP00000052559	10116	Ensembl		F
UniProtKB	A0A0G2JSQ6	Smad1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70340|ensembl:ENSMUSP00000071035	10116	Ensembl		F
UniProtKB	A0A0G2JSQ6	Smad1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70340|ensembl:ENSMUSP00000071035	10116	Ensembl		F
